achieveName_1069,赌徒,Gambler
achieveDesc_1069,赌徒从小运气就很好，作为村庄里的孩子王，他喜欢带着自己的同龄人到处恶作剧，却总是侥幸地没有被抓到过。“运气也是实力的一种！”他洋洋自得地把这句话挂在嘴边。随着年龄的增长，赌徒的胆子也越来越大，小小的恶作剧已经不能满足他的胃口，他开始频繁出入村庄的赌场，想要凭借自己的运气，一夜成名腰缠万贯，只是这次好运并没有站在他这边。迅速输光了积蓄和家产的赌徒却仍不死心，“下次，下次我一定能赢回来！”但由于身无分文，他已经没有参加赌局的资格，输红了眼的他最终决定铤而走险，到黑森林里去寻找自己的好运，希望能找到什么宝贝来充盈已经见底的口袋。\n,"The gambler was a child with good luck. He led a band of children around the village, pranking others without ever getting caught. ""Luck is a skill!"" he always exclaimed. As he grew older, so did his thirst. Simple pranks were not enough anymore. He started to frequent gambling houses, thinking he could earn a fortune with sheer luck. Sadly, lady luck did not smile upon him that day, he lost every penny. Frustrated and determined, he thought, ""I'll just win it back!"" But without any money left to buy his way back into the gambling house, he decided to take a different gamble. He made his way into the Dark Woods, hoping instead that his luck would find him some hidden treasure to fill his purse."
achieveName_1070,雪怪,Yeti
achieveDesc_1070,"  每个村庄都会有一个不爱说话的孩子，这里也不例外。当雪怪还只是村庄里的一个小男孩的时候，他就因为从不说话而不招人喜欢，慢慢的其他孩子们也发现了这一点，甚至开始明目张胆地欺负他，”他就是个哑巴！”。每次遭到戏弄后，小男孩都会坐在火炉旁边盯着火焰发呆，似乎火光的温暖可以治愈伤痛。\n有一次，村庄里的其他孩子叫嚷着要把他扔进井里看他会不会喊救命，他怕极了，没命地朝村庄外跑，一口气跑进了黑森林，不料却碰到了骑着扫把的女巫，”哟，这不是那个到处被人欺负的哑巴小鬼么，怎么，又被打了？想不想不被欺负？”女巫一脸得意地问。听到不用被欺负，他连忙点头，于是女巫双手在空中一挥，他的身体慢慢起了变化……\n""这样也不错，至少我可以在森林里自由自在的，还有我最爱的小火炉…”他似乎丝毫不介意外貌的改变，在黑森林的大雪里快乐游荡。\n","Every village had that one child like the yeti. He didn't like to speak and always kept to himself. The other children eventually discovered that they could tease and humiliate him without any repercussions. They began to call him names: ""He's a big ol' dummy!"" And every time he would go home and sit by the stove, staring deep into the fire as if it could ease all pain. One day, the children in the village began to shout that they wanted to throw him into the well just to see if he would scream for help. Fearing for his life, he fled the village and entered the Dark Woods where he stumbled into a witch. ""Oh my, aren't you the mute child they're always picking on? What's wrong? Are you tired of being bullied?"" Not seeing the intent in her words, he quickly nodded. The witch responded with a wave of her hand, and he felt his body gradually morph... ""This isn't so bad. I have the whole forest to myself, and my favorite stove."" He does not seem to mind his new appearance and lives happily in the snow-covered part of the Dark Woods.\n"
achieveName_1071,火精灵,Fire Elemental
achieveDesc_1071,打从诞生伊始，火精灵就和其他的守护精灵不太一样，毕竟这里可是森林，到处都是树木，怎么容得下一团火呢？由于森林中的动物们也都害怕被烧伤，所以火精灵更愿意在黑森林和村庄之间的地带徘徊，像一团鬼火一样摇曳在空中。也许他的本意并不是吓唬村民，可还是有不少人为此胆战心惊，声称村庄附近有一个浑身冒火的黑色幽灵，等待机会吞噬那些迷路的人。\n,"From the day he was born, the fire elf knew he was different from the rest of the guardian elves. After all, there is no place for a fireball in a forest. As the other creatures in the woods feared his flames, he took to wandering the space between the Dark Woods and the village, appearing only as a ghostly flame in the darkness. While it was not his intent, his presence terrified many a villager, who began to spread rumors that a flame-covered phantom was out there, waiting for a chance to devour lost travelers."
achieveName_1072,野孩子,Feral Child
achieveDesc_1072,野孩子是一个孤儿，没有人知道他的爸爸妈妈发生了什么事，当大家第一次见到他时，就是自己一个人了。他有时也会到村子里玩耍，但大多时候还是留在黑森林中，虽然村民都说黑森林里非常危险，不过这似乎对野孩子丝毫不起作用，他总能一连消失在森林深处好几天，又忽然出现在村口的酒馆旁。,"The feral child is an orphan who has been without his parents for as long as the villagers can remember. Though he comes play in the village some days, he spends most of his time in the Dark Woods. The villagers have tried to warn him of its dangers but it is no use. He often disappears into the woods for days at a time, only to suddenly reappear by the village tavern."
achieveName_1073,水精灵,Water Elemental
achieveDesc_1073, 守护黑森林的五个精灵之一，也是最为神秘的一个，毕竟谁会对一条小溪的流动或一湾池水出现波纹感到惊奇呢？然而这些日常经验在充满魔法的黑森林中可不太适用。作为在这片森林中土生土长的守护者，凡是有水的地方就有水精灵的身影，让小溪发出欢乐的哗哗声，或是在池塘里制造出一圈圈的涟漪，都离不开他的参与，也许有一天当你对着池塘梳洗的时候，水中你的倒影会突然冲你开怀大笑呢。\n,"The most mysterious of the five guardian elves. Few people ever notice the flow of a stream or a ripple in a lake. But in the Dark Woods, what seems normal in the outside world is anything but. Born and raised in the woods, the water elf is never far from a source of water. He is the cause of a stream's gurgle and the ripples on the surface of a pond. Perhaps one day, as you are relaxing by a pond, you will discover your own your reflection smiling up at you."
achieveName_1074,土精灵,Earth Elemental
achieveDesc_1074,村民的一切生活都基于脚下的土地，黑森林也不例外。多亏了土精灵的照料，森林中的土壤才能如此肥沃，树木才能长得如此茂盛，连绵不绝。然而人类却并不太懂得感恩，不断地将自己肮脏的小秘密隐藏在森林中，那些古堡中见不得光的交易，和打着信仰的旗号实施的暴行。土精灵逐渐对这一切产生了不可控制的愤怒，对人类不再像往日一般友好，如果谁要不幸遇到了他，趁着他还没完全起杀心，赶快逃命吧。\n,"All life, even in the Dark Woods, stems from the earth below. Thanks to the earth elf, the ground is rich with nutrients, allowing trees to grow uninhibited. Yet the humans never learned to appreciate his efforts. They continue to hide their dirty little secrets in the woods, make unscrupulous deals within old castles and commit acts of violence in the name of belief. Over time, the once friendly earth elf developed a seething rage towards humans. It is advised that any encounters are best cut short by running, before his desire to kill overtakes him."
achieveName_1075,老法师,Old Mage
achieveDesc_1075,猫头鹰和法杖都很常见，但一只拿着法杖的猫头鹰就很不寻常了。身为世代居住在黑森林中的魔法生物，猫头鹰一族都以守护森林的平静祥和为荣，如今这份荣耀已经传给了家族中的年轻一代----森林执法官，但老法师依然会像自己年轻时那样在森林中四处翱翔，毕竟如今教会的力量已经深入了黑森林中，一切都变得不再安全了。\n,"Owls and staves are a common sight, but few have ever laid eyes on an owl holding a staff. For generations, the magical owls have lived in the Dark Woods and kept the peace. This honor has now been passed to the younger generation of Forest Enforcement Officers, but the old mage still patrols the woods as he did in his younger days. Now that the church's influence had seeped into the Dark Woods, things are a lot rockier than before."
achieveName_1076,堕落牧师,Fallen Priest
achieveDesc_1076,当他离开在东方的家乡，信心满满地搭乘船长的大船来到这片土地的时候，心中充满了对自己信仰的虔诚与四处布道的热忱。无论晴雨，他一直都在四处帮助那些需要帮助的人，面对别人的感谢，他总是说这一切都是他的信仰的赐福。渐渐地，他的身边也确实聚集了一批村民跟随他的脚步，然而好景不长，教会突然下令驱逐他这个异教徒，面对这种情况，他跑去教堂和神父当面对质：“村民们自愿追随我的信仰，这难道也有错吗？”\n“噢？那我倒要看看把你变个样子，村民还愿不愿意追随你了…”神父一脸微笑地看着他。\n,"He traversed the ocean from his eastern homeland, believing with all his heart that his faith would carry him. Rain or shine, he would spread his faith and went around helping those in need, accepting only their gratitude as thanks. He would always claim that his faith was his source of happiness, and soon enough, a small group of villagers chose to follow in his footsteps. Sadly, the church had declared him a heretic. Facing exile, he went to talk things out with the priest: ""The villagers chose to follow my faith. Would you deny them their free will?"" ""Oh? Why don't we see if the villagers will still have faith in a monster,"" the priest answered with a smile."
achieveName_1077,猎人,Hunter
achieveDesc_1077,他曾经也有一个像小红帽一样可爱的女儿，直到她被发现惨死在黑森林里，幼小的身躯上满是斑驳的爪痕。一定是臭名昭著的狼人干的…他举起自己精心保养的猎枪，发誓要找到害死女儿的罪魁祸首，并亲手解决他。\n,"Once upon a time, he had a daughter as young and lovely as Little Red Riding Hood. One day, he discovered her in the Dark Woods,her small body covered in a motley of fatal claw marks. Believing this to be the work of the notorious werewolf, he took up his prized hunting rifle and swore to bring his daughter's killer to justice by his own hand."
achieveName_1078,幽灵,Phantom
achieveDesc_1078,生前曾是教会的一名下级司仪，自幼被教会收留并抚养长大，他见证了教会被权贵们推翻时的阴谋，也亲历了随后刽子手对教会的屠杀。愤怒的情感萦绕在心头，最终使他死后成了一个游荡的幽灵，难以安息。然而就在他计划复仇的时候，却发现如今的教会又迅速和屠杀他的权贵勾结在了一起，用黑魔法进行着不可告人的交易。“败类！耻辱！”他愈发愤怒了，但也明白自己的力量无法和掌握了黑魔法的教会抗衡，如今在黑森林中游荡的他，也许是在思考更大的复仇计划？\n,"In life, he was a low-ranking verger for the church. He was raised in their care and thus bore witness to the church being overthrown by an evil cabal, leading to the massacre that took his life. Haunted by rage, he became a wandering phantom after death, knowing his soul will only find peace with revenge. Yet, he soon discovered that the church he once knew has once again become intertwined with the same cabal that took his life. He witnessed the unspeakable deals made using black magic. ""Sinners! Scum!"" He grew even more enraged. He knows, however, that he does not have the power to take down this black magic-wielding church alone. And so he wanders the Dark Woods, possibly dreaming up a bigger plan for revenge."
achieveName_1079,胆小的收藏家,Cowardly Collector
achieveDesc_1079,冒险家协会里有个勇敢胆大出了名的收藏家，经常从一些阴森古怪的地方带回来奇珍异宝用来炫耀自己过人的胆量。某天他再次前往墓地，却在不经意间看见了不可思议的一幕，一只背着棺材的怪物正在吸取将死之人的灵魂，”怎么，想进我的棺材了吗？”怪物说道。还没等收藏家反应过来，怪物已经向他扑来...当勇敢胆大的收藏家回到村庄的时候，已经变得胆小如鼠，也许他那勇敢的灵魂将被永远困在那口巨大的棺材里了…\n,"There once was a courageous collector in the adventurer's guild. He always brought back curios from mythical and dangerous locations, using them to showcase his bravery. One day, he went to the cemetery and witnessed an unusual sight. A monster bearing a coffin on his back was absorbing the life from a dying man. ""Oh? Would you like to join him?"" The monster asked before pouncing at him. When the collector returned to the village, he was as meek and timid as a mouse. Perhaps his courageous soul had become eternally trapped within that coffin..."
achieveName_1080,伪装宝箱,Disguised Chest
achieveDesc_1080,宝箱一族有着相当悠久的历史，作为黑森林的记录者，他们自身的源头已经不可追溯，终年生活在黑森林里，寻找着宝物，奇珍，吞下他们，孕育他们，将自己的部分灵魂依附在这些物品的身上，等待着冒险者的到来，取走宝物，以依附于宝物上的灵魂来观察这片森林，他们的种类不同，搜寻的宝物，孕育宝物的方式也不同，而当一个宝箱的的灵魂耗尽时，便是将宝箱的空壳埋葬时，而偏偏有一些冒险家，人心不足蛇吞象，等到空壳埋葬，又将其挖出，希望借此来找到宝箱一族的聚集地，但作为观察者，他们的躯壳又是如此容易能让人摆弄的?待冒险家打开他们的那一刻，便会将冒险家们直接吞噬，转化成为新的宝箱怪。\n,"The chests have a long history. As the recorders of the Dark Woods, their own past is nigh untraceable. They live their whole lives in the woods, searching for treasures and curiosities to swallow and care for. They transfer a portion of their soul to these items, so that when an adventurer comes for it, the pieces of their soul are be able to record events in different parts of the forests. Each chest is different. They selected different treasures, and care for them differently. Once their soul is spent, the empty chest is buried. Of course there are adventurers who cannot leave them alone. In their endless greed, they dig up the empty husks in the hope of finding the location of more chests. But the observers have a way of defending themselves: The moment a dead chest is opened, the adventurer is swallowed up and transformed into a new chest."
achieveName_1081,掘墓人,Gravedigger
achieveDesc_1081, 原本曾是教会的一名下级修士，整日负责教堂内外的清洁工作，虽然很累但他依然对神父忠心耿耿，相信这些苦劳正是检验自己信仰虔诚的过程。终于有一天，神父把他单独叫到了房间：“现在有一些很脏很累的工作要交给你，你愿意接受吗？”他几乎是毫不犹豫地点头答应：“我愿为神父做所有的事情！”神父满意地笑了，一阵紫色的烟雾从他手中腾起……从此以后，教堂中不见了他忙碌的身影，而墓园中多了一个在晚上蹒跚而行的怪物，背着棺材回收那些还未完全安息的灵魂，有时甚至直接扑向活人……\n,"He was once a lowly acolyte tasked with cleaning duties in and around the church. It was tiring work but he was ever loyal, believing that this was a test of his faith. One day, the priest called him into his room. ""I have a dirty and tiring job for you. Will you accept it?"" He nodded without hesitation. ""I would do anything for you, sir!"" The priest smiled as purple smoke rose from the palm of his hand. The acolyte was never seen again. Instead, there is a new monster lurching around the cemetery. It carries a coffin on its back and uses it to collect souls that have yet to find peace. It is said that it sometimes even attacks the living..."
achieveName_1082,蛙王,Frog King
achieveDesc_1082,"自从他因为冒犯了女巫，被女巫的咒语变成小青蛙已经过去了很多年，他一直记得女巫说的话""只有别人亲吻你的额头，这个咒语才会消失，不过有谁会愿意亲一只湿漉漉的丑陋青蛙呢？""，渴望有人能来拯救自己。然而这么多年过去了，由于黑魔法的蔓延，村民都不敢进入黑森林，小青蛙一直等啊等，直到自己长成了一只大青蛙，也还是没见过一个人。他几乎已经忘记了成为人类是一种什么样的感觉，反而是习惯了青蛙的样貌，也许真的碰到人类，如今的他也只会把他们当作食物来果腹吧。\n","It has been many years since he offended a witch and was cursed into the form of a little frog. He still remembers her words: ""The curse will only break if someone kisses you on the forehead. But who would kiss an ugly, slimy frog?"" He hoped and prayed for someone to save him. But many years have passed and the spread of black magic has made the villagers too fearful to enter the Dark Woods. The little frog has now turned into a large frog and is still yet to come across a single human being. He has almost forgotten what it is like to be human. At this rate, perhaps he will succumb to the urge to devour a human instead if he finally meets one.\n"
achieveName_1083,教会医师,Church Doctor
achieveDesc_1083,"他是一名医术高超的医师，尤其擅长外科手术，但他却不是一位救死扶伤的医师。虽然他也曾妙手回春悬壶济世，但自从加入教会，他的手术刀已经迷失在了无尽的欲望中。为了金钱，他的手术刀不仅切开了病人的身体，还伸向了无辜的健康人。最终，手术刀沦为屠刀，切开人们的身体只是为了填补他的欲望。付他足够的金钱，他可以治愈你，但是，为了金钱他也可以毁掉你的健康。\n有人得到医治，也有人被摧残。""你想要换胳膊还是换腿？除了灵魂，什么都可以换。只要你支付足够的金币。""""噢！对了，忘了告诉你这周的麻药还没到。嗯，可能会有点痛，你忍着点。""\n","He is a marvelous and highly skilled surgeon, but not the type who heals the sick and wounded. Though he was once such a doctor, ever since he joined the church, his scalpel has only been wielded for greed. He will open up a patient's body for gold, even if they are healthy. His scalpel has become nothing more than a butcher’s knife, a tool for his nefarious desires. For the right price, he will heal you, but he could also destroy your health for the same amount. Some recover and some are utterly ravaged. ""Did you want a new arm or a leg? I can replace everything but the soul, as long the price is right. By the way, this week's anesthetic hasn't arrived yet. This might hurt a little...""\n"
achieveName_1084,夜鸦,Nightcrow
achieveDesc_1084," 曾经是国王身边最优秀的一名刺客，每天的任务便是保护国王的安全，将叛乱的种子扼杀在萌芽中。见惯了杀戮，刺客早已经变得麻木，直到国王令他处死一名小姑娘，只因她是叛军的女儿。看到小姑娘无辜的脸庞，刺客几经犹豫，最终决定带着她来到黑森林旁的边境小村庄，叩开了教堂的大门，想请他们先暂时照看一下惊慌又无助的她。“没问题，不过我们有一个条件…”神父对着来客微微一笑……\n如今，为了保证小姑娘的安全，刺客接受了教会的条件，改变模样成为了教会的利爪，""杀戮对我来说已是常态，但我绝不会再让她受一点伤害！""。\n"," He was once the king's most outstanding assassin. He defended the crown on a daily basis, snuffing out every seed of rebellion that was sown. He had long since grown accustomed to a life of murder. Yet, when the king ordered him to put a little girl to death because her father was a rebel, he could not bring himself to do it. Upon seeing her innocent and fearful face, he decided to take her to the village at the edge of the Dark Woods. He knocked on the door of the church, hoping they would take her in. ""Of course, but on one condition..."" the priest answered with a smile. In order to keep the little girl safe, the assassin accepted the church's terms. He changed his appearance and became their instrument of death. ""Murder is nothing new to me, but I will do everything in my power to keep her safe!"
achieveName_1085,圣诞矮人,Christmas Dwarf
achieveDesc_1085,每年冬天，村民们都会告诉自己的孩子，一位有着大大的白色胡子，一身红色棉衣脚穿红色靴子的和蔼老人，将会背着装有礼物的大袋子，驾着由9只驯鹿拉着的雪撬从天上飞过，在夜色中挨家挨户为小朋友分发礼物，却从不多逗留一会儿。由于第二天孩子们真的会在烟囱里发现自己的礼物，所以从来没有人质疑这个故事的真实性。只有半夜仍在大街上晃悠的酒鬼用迷离的双眼曾经看到过老人的身影，哪有什么驯鹿和雪橇，明明是一个矮人骑在一只可怖的大猫身上。但每次他和别人说起来时，总是换来一阵嘲笑：“你昨晚又把忘忧酒馆的酒喝光了？哈哈哈。”\n,"Every winter, the villagers tell their children the tale of a kind old man with a great white beard, a red winter coat, and pair of red boots. On his back he carries a huge sack full of gifts. He comes streaking across the sky upon a sleigh pulled by nine reindeer, dropping off gifts to the children in every house. And he stays no longer than that. Because the children always find their presents under the chimney the next day, they never question his existence. Only the drunkards who are still up at night bear witness to the truth. It is a dwarf sitting upon the back of a terrifying giant cat. No one believes their tales. The people only laugh and say, ""Did you drink too much at Amnesia Tavern again?""\n"
achieveName_1086,鱼人,Merfolk
achieveDesc_1086,森林离海边很远，却有一只孤独的人鱼生活在这里。据说他曾是海里人鱼公主的一名贴身侍卫，长期的陪伴使得他对人鱼公主心生爱慕，但却因两人的身份差距而一直难以开口。直到一天，他陪伴人鱼公主浮上海面散心，却在海边偶遇了一名人类的王子，当他准备保护公主离开时，却发现公主的眼睛久久地盯着王子没有移开。\n最终，公主跟随王子去到了人类的王国，留下了他独自看守着王宫。在日思夜想后，他决定动身寻找公主的踪迹，然而世界茫茫大，又岂是一只人鱼可以轻易跨越的，他最终在黑森林里迷了路，也许现在困难重重，但他相信他一定能找到心上的人鱼公主。\n,"Although very far from the sea, a lone merman has built a life here in the woods. It is said that he was once the personal bodyguard of the mermaid princess. The time he spent with her caused him to fall hopelessly in love, but their difference in status made it impossible for him to confess. One day, as he accompanied the princess to the surface, they encountered a human prince. As he tried to escort the princess away, he discovered that the princess looked smitten. In the end, the princess left for the human prince's kingdom, leaving the bodyguard behind to guard an empty palace. After days of consideration, he finally decided to search for his princess. But the world was ever so large and he was but a mere merman. In the end, he became lost in the Dark Woods. While the path ahead seems impossible, he has never stopped believing he will find his princess again one day."
achieveName_1087,熊法师,Bear Mage
achieveDesc_1087,随着教会黑魔法力量对于森林的侵蚀，猫头鹰一族渐渐发现仅凭精灵女王和自己的力量难以和其抗衡，于是他们也在积极寻找森林中的盟友，熊法师就是其中之一。身为老法师的徒弟，他并不算是最优秀的那个，但一定是最勇敢的那个，如今任何胆敢破坏森林秩序的人，都将迎来的熊法师的制裁。,"As black magic continued to spread across the woods, the owls realized that they and the Elf Queen were no match for the church. They began a desperate search for more allies, and the first to be found was the bear mage. He was the old mage's apprentice and while not the best, he was the most courageous. Now, anyone who tries to disrupt the peace of the woods will suffer bear mage's wrath."
achieveName_1088,乞讨者,Beggar
achieveDesc_1088,大家都不记得乞讨者是什么时候来到村子里了，只知道他已经在村子里很多年，身边总是围着一只脸上带着伤疤的小狼狗。在这个安静而贫瘠的小村庄，并没有什么多余的工作或生计让他养活自己，于是乞讨者只能在酒馆外等待着别人的残羹剩饭来填饱自己的肚子，再分一些给身边的小狼狗。大家平日里对乞讨者的印象也不坏，虽然谁也不清楚他的过去，但从未见他有什么特别的举动，有时甚至会带着小狼狗和孩子们一起玩耍，好不快乐。\n,"No one remembers when the beggar came to the village. All they know is that he has been here for years and always has a wolf pup with a scar on its face by his side. In this quiet and poverty-stricken village, there are very few jobs or opportunities available, so the beggar lives off the scraps given to him by tavern-goers, which he always shares with the wolf pup. No one thinks badly of the beggar,although they know nothing of his past, he has never done anything bad since arriving in the village. Sometimes he evens let the wolf pup play with the village children."
achieveName_1089,传教士,Missionary
achieveDesc_1089,一本装帧精美的圣书和一个被祝福过的十字架，可能是信仰虔诚的象征，也可能是蛊惑人心的工具--这只取决于持有者的态度。传教士选择了后者，在日复一日传播神父意志的过程中，他将圣书变成了一张不可见的网，网罗村民的钱财，将十字架化成了一把无形的利剑，悬在村民的头颅之上。对于相信教会的村民，他把他们像羔羊一样驯化，自己却随时可能会变成一条恶狼扑进其中肆意撕咬，而那些不愿服从的少数派，迎接他们的只有教会最可怕的惩罚和诅咒。\n,"A beautifully-bound holy book and a blessed cross may be symbols of piety, but they can also be tools of bewitchment. The missionary chose for them to be the latter. Day after day, he spreads the priest's will, transforming the holy book into an invisible web to ensnare the villagers and their money, while the cross becomes an invisible blade that hangs over their heads. The villagers who have faith are led astray like lambs to slaughter, awaiting the day when the missionary will rip and tear through them like a hungry wolf. As for those who do not believe, all that awaits them are the most horrific of punishments and curses."
achieveName_1090,灵魂囚徒,Soul Prisoner
achieveDesc_1090,"对于石中剑会侵蚀持剑者生命的传闻，他早已熟稔，然而他还是紧紧地握住了剑柄，拔出了已尘封多年的利剑，笔直的剑身在冷峻的月光照耀下反射出明亮的寒光，一如他内心的决意。至亲之人都被教会抓走不知所踪，他早已了无牵挂，只求今夜能手刃仇敌，石中剑的威力正是他所需要的工具。一个、两个...他的内心毫无波澜，挥舞利剑的速度越来越快，眼看仇敌一个个倒下，他的视线也渐渐黑暗，终于，他也倒下了，剑身散发出诡异的绿光，似乎真的是吞噬自己的生命，""就结束了么...好不甘心啊...那些混蛋都还活着...""\n如今，他的灵魂因不愿轮回而久久地徘徊在黑森林中，等待新的复仇时机，抑或是有人能重新挥舞石中剑，像他当年那样杀入教堂...","He was familiar with the rumors that the sword in the stone is a devourer of life, but it did little to stop him from gripping the hilt and pulling hard, freeing the sword from its many years of confinement. The blade shone brightly in the moonlight but it was a cold, uncaring light, and it reflected his heart. His loved ones had all disappeared at the hands of the church,he had nothing left to lose. All he needed was the sword's power. He watched as enemy after enemy fell before him. There was no hesitation as he swung the blade faster and faster, until finally he could see only darkness. He collapsed soon after as the blade emitted an eerie green light. It seemed the rumors were true. ""Is that all you've got? Those bastards are still alive..."" Now, his disturbed soul can be found wandering the Dark Woods, as if waiting for a new chance for revenge or perhaps awaiting the day when another will wield the sword in the stone and rampage through the church."
achieveName_1091,变色龙,Chameleon
achieveDesc_1091,在如此冰冷的森林中看到变色龙可不容易，不过它似乎对于现在的生活很满意，虽然可供捕捉的昆虫不如天气炎热时那么多，但黑森林中随处可见的蘑菇渐渐成为了变色龙食谱的主菜。如今由于黑魔法的影响，蘑菇们和以前有了一些不一样，但这也并不影响它的捕食，毕竟它可是变色龙，每当吃下一朵蘑菇就会变成蘑菇对应的颜色，就连蘑菇怪们自己有时也未必能认出变色龙的存在。\n,"It is most unusual to find a chameleon in such cold weather, but it seems very pleased with itself. While insects are not as plentiful as they are in the summer, the mushrooms found throughout the Dark Woods have moved to the top of the chameleon's menu. Due to the influence of black magic, the mushrooms are different from how they used to be, but this does stop the chameleon from devouring them. After all, eating one lets the chameleon take on its color. It is so effective that even the mushrooms themselves have trouble spotting the chameleon in their midst."
achieveName_1092,丛林巨人,Jungle Giant
achieveDesc_1092,丛林巨人最早并不是个巨人，也不生活在丛林里，他只是村庄中最孔武有力的大个子而已。但偶然一次的机会，他结识了一个长得古灵精怪的魔女。魔女总是主动来找他玩，时不时地还表露出爱慕的想法，大个子心里也很喜欢她，然而当一次魔女提出站在大个子肩膀上摘古树树顶的叶子时，大个子却在接触魔女身体的瞬间失去了重心昏了过去，原来魔女身上流淌着恶魔的血脉，会伤害一切接触到的人类。看着魔女不舍的眼神，两人最终还是分开了，心痛的大个子下定决心找到了药剂师，请求一瓶可以把他变成恶魔的药水，却被嘲笑自不量力。“一定有药水可以实现！”大个子偷偷溜进了药剂师的炼金房，看着密密麻麻的药水说明，最终心一横喝下了一瓶带着“转化”标签的药水......\n大个子并没有变成恶魔，转化药水只是使他的身体变得更大，村庄再也容不下这样一个比古树还要高的“怪物”，失落的他也失去了魔女的消息，最终独自前往了黑森林深处。据那些敢于前往黑森林冒险的人说，他们在森林中还偶尔见过这个丛林巨人，总有一个狼人陪在他的身边，似乎是在互相安慰的样子。,"The jungle giant was not always a giant. He never used to live in the jungle either. He was just a rather large young man. By chance, he met a strange-looking demoness. Since then, the demoness would visit him often, seemingly smitten with him. In return, he felt that he liked her too. Sadly, one day, as the demoness tried to stand on his shoulders to pick the tallest leaf from the oldest tree, her touch sent him toppling to the ground unconscious. It was then she realized that her devil blood makes her touch extremely harmful to humans. Seeing the sadness in her eyes broke his heart and the two eventually separated. He decided to seek an apothecary and asked for a potion to transform him into a devil, but the apothecary simply laughed in his face. ""There has to be one!"" Determined, he snuck into the apothecary's laboratory. After reading many complicated potion descriptions, he finally selected the one labeled ""transformation"" and drank it. He did not turn into a devil. The transformation potion only made him bigger, so big that the village refused to accept the hulking tree-sized ""monster"". Having lost both his home and his beloved, he finally lumbered into the Dark Woods alone. Those brave enough to venture there report occasional sightings of the jungle giant. The werewolf is always by his side, almost as if they are keeping each other company.\n"
achieveName_1093,黑玫瑰,Black Rose
achieveDesc_1093,在遥远城市长大的少女，告别了家中的姐姐，跟随自己的恋人来到了这个闭塞的小村庄，本以为新开启一段全新的恬淡幸福的生活，未曾料到这个看似平静的村庄中隐藏着太多的阴谋，而自己的恋人竟是制造这一切阴谋的教会的帮凶。伤心欲绝的她收拾行囊正打算独自离开，却在踏出门的瞬间看到了神父慈祥的笑脸：“亲爱的孩子，我想这中间一定有什么误会，才让你对恋人如此失望。请跟我一同到森林去吧，他正在那里等你，打算向你解释一切，你看，这是他托我带给你的信物----一朵玫瑰花。”\n看着自己最喜欢的花，想到自己的恋人，少女最终还是答应了神父的请求，她也相信自己的恋人一定是有什么难言之隐。然而等跟随神父走入了森林，她才发现，哪有什么恋人，站在自己面前的是和神父一样微笑着的女巫......," She bid farewell to her sister and left city life behind with hopes of starting a new one in this small village out in the middle of nowhere. She hoped she would live a happy life filled with love. She never expected that this peaceful village would hide such dreadful secrets, or that the cause of all this would turn out to be her church-going lover. Heartbroken, she decided to quietly pack up and leave. Yet as she opened the door to step outside, she found the priest smiling kindly at her: ""My child, I believe there's been a great misunderstanding. Please. Come with me into the woods. He's waiting for you and will explain everything. Look, he even asked me to give you this: a rose."" Seeing her favorite flower and hearing the priest speak of her lover made her hope that his words were true. She agreed to go with him, but what awaited her in the woods was not her lover. It was a witch, who shared the same kind smile as the priest..."
achieveName_1094,纵火者,Arsonist
achieveDesc_1094,"记住，所有器具在使用前一定要用火焰消毒，重复两次，一下也不能少从小听着身为医生的父亲的教诲，他对于火焰可以说是无比熟悉，相信火焰拥有全世界最纯净的力量，能够去除任何不洁。然而随着父亲加入了教会，昔日的病房传出的只有阵阵惨叫，他向父亲求解发生了什么？父亲微微思考后带他走入了病房，病床上躺着一只会说人话的浓毛的怪兽。""看到孩子震惊的样子，父亲又拍了拍他的肩膀说道""孩子，你要明白，这个村庄已经堕落了，需要我们来净化。""他看着父亲柔和的目光，点了点头走了出去，对惨叫声再也不关心。\n如今的他每个夜晚都会手持火把在村庄中四处游荡，寻找”堕落”之人予以惩罚，口中念叨着”…用火焰消毒，重复两次…”","Remember, you must use fire to sterilize the instruments at least twice, no excuses. This is the doctor's mantra he heard many times as a child. Thanks to his father's teachings, he felt a kinship with flames, believing them to be the purest force in the world, capable of cleansing all things. Yet when his father joined the church, only screams of agony could be heard echoing from the clinic. When he finally asked his father to explain, his father gently led him inside, revealing a furry monster that could speak. Seeing the look of terror in his eyes, his father patted him on the shoulder comfortingly: ""Child, you must understand. This village is full of degenerates. They are in need of cleansing."" The kindness in his father's eyes convinced him. He nodded and walked away, never again heeding the screams. Now, he carries a torch out into the village every night, wandering in search of the ""degenerates"" in need of punishment while muttering under his breath, ""Use fire to disinfect...at least twice..."
advanceName_1001,不要看到宝箱就拿，你的牌组需要精简,Your deck needs to be streamlined.
advanceName_1002,输出不够？多攒钱买些强力的卡牌吧,Save money and buy some powerful cards.
advanceName_1003,囤牌可以使卡牌之间的配合更容易达成,Hoard cards for combos.
advanceName_1004,升级可以恢复所有生命,Leveling up can restore your health.
advanceName_1005,多囤一些绷带事件，避免残血进入战斗,Hoard bandages to stay healthy.
advanceName_1006,对付灼烧能力，应适度控制普通攻击的使用,controll your attack cards.
advanceName_1007,利用雪崩击败敌人的最好方式就是囤伤害牌,hoard the damage card.
